ID,Role,Reference Document Type,If user is the owner,Level,Select,Read,Write,Create,Delete,Submit,Cancel,Amend,Report,Export,Import,Set User Permissions,Share,Print,Email
"""ef9a6f9078""",Employee Self Service,Payroll Period,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""cd9659fcbf""",Loan Manager,Loan Repayment,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""52314292e8""",System Manager,Loan Repayment,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""0b91a0ef7d""",Employee Self Service,Loan Repayment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""782ddd747a""",Projects User,Task,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""4326d35a26""",Employee Self Service,Task,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""2bac27d038""",HR User,Leave Allocation,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"""806c84ac96""",HR Manager,Leave Allocation,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"""f1b5866711""",Employee Self Service,Leave Allocation,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""caeb2a073c""",HR User,Employee Tax Exemption Sub Category,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""565ce465a3""",System Manager,Employee Tax Exemption Sub Category,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""6e182ff8b3""",HR Manager,Employee Tax Exemption Sub Category,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""28311f1247""",Employee Self Service,Employee Tax Exemption Sub Category,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""74068cb7fd""",HR Manager,Holiday List,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""76dc274e77""",Employee Self Service,Holiday List,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""674992d7e7""",System Manager,Additional Salary,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""261c889c94""",HR User,Additional Salary,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
"""e3567d143e""",Employee Self Service,Additional Salary,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""806165fadb""",Administrator,Salutation,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""2949805ac1""",All,Salutation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""b1318c4883""",System Manager,Salutation,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""78af38fca8""",Employee Self Service,Salutation,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""7f33709b3b""",System Manager,Currency,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"""2131cbacf4""",Sales User,Currency,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""105b228d2f""",Accounts User,Currency,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""e237a1c540""",Purchase User,Currency,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""1b3458d374""",Employee Self Service,Currency,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""6849b9011f""",Employee,Expense Claim Type,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""8e598588e3""",HR Manager,Expense Claim Type,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"""132b7fd4d9""",Employee Self Service,Expense Claim Type,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""2425574d08""",Auditor,Journal Entry,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"""8abb1a2cc6""",Accounts Manager,Journal Entry,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"""b295a09de1""",Accounts User,Journal Entry,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"""ad243c9409""",Employee Self Service,Journal Entry,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""a631307c40""",HR User,Salary Component,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""f5b1283542""",Employee,Salary Component,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""11d8f52312""",Employee Self Service,Salary Component,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""5439e9c048""",All,Letter Head,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""ef9ebbb47d""",System Manager,Letter Head,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""b1eb2d52cd""",Employee Self Service,Letter Head,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""ef4c088134""",HR Manager,Salary Structure,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"""94ba92f011""",HR User,Salary Structure,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"""87c2bc9410""",Employee Self Service,Salary Structure,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""c2d98e18c5""",Accounts Manager,Account,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"""32b5b4d3e1""",Accounts User,Account,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"""b1c1dbcb70""",Purchase User,Account,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"""869e7939e9""",Auditor,Account,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"""8131bde858""",Sales User,Account,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"""6f6801839e""",Employee Self Service,Account,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""469ba71b5f""",System Manager,User,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"""b2270c2a0d""",System Manager,User,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"""433733a9f6""",Employee Self Service,User,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""1fa30dbb2e""",Stock User,Delivery Trip,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""330588bb9f""",Fulfillment User,Delivery Trip,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""3c78250072""",Employee Self Service,Delivery Trip,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
