name,item_code,item_group,short_name,stock_uom,variant_of,item_name,is_chronic,gst_hsn_code,is_nil_exempt,is_non_gst,requires_sample,is_item_from_hub,product_route,classification,sub_classification,vaccine_type,dosage,sub_preparation_type,additional_label_info,disabled,allow_alternative_item,is_stock_item,include_item_in_manufacturing,is_consignment,is_cssd_package,opening_stock,valuation_rate,standard_rate,is_fixed_asset,auto_create_assets,asset_category,item_barcode,asset_naming_series,over_delivery_receipt_allowance,over_billing_allowance,brand,description,shelf_life_in_days,end_of_life,default_material_request_type,valuation_method,warranty_period,weight_per_unit,weight_uom,has_batch_no,create_new_batch,batch_number_series,has_expiry_date,retain_sample,sample_quantity,has_serial_no,serial_no_series,has_variants,variant_based_on,is_purchase_item,purchase_uom,min_order_qty,safety_stock,lead_time_days,last_purchase_rate,is_customer_provided_item,customer,delivered_by_supplier,country_of_origin,customs_tariff_number,sales_uom,is_sales_item,grant_commission,max_discount,deferred_revenue_account,enable_deferred_revenue,no_of_months,deferred_expense_account,enable_deferred_expense,no_of_months_exp,quality_inspection_template,inspection_required_before_purchase,inspection_required_before_delivery,default_bom,is_sub_contracted_item,default_item_manufacturer,default_manufacturer_part_no,publish_in_hub,hub_category_to_publish,hub_warehouse,synced_with_hub,emergency_medication,published_in_website,display_name,generic_drug,product_type,~,name,alergy,~,name,barcode_type,~,name,warehouse,warehouse_reorder_level,material_request_type,warehouse_group,warehouse_reorder_qty,~,name,uom,conversion_factor,~,name,attribute,variant_of,attribute_value,numeric_values,from_range,increment,to_range,~,name,company,default_warehouse,default_price_list,default_discount_account,buying_cost_center,default_supplier,expense_account,selling_cost_center,income_account,~,name,supplier,supplier_part_no,~,name,ref_code,customer_name,customer_group,~,name,item_tax_template,tax_category,valid_from,minimum_net_rate,maximum_net_rate
"""NAN3""",NAN3,Granules & Powder,Granules & Powder,Tin,,NAN H.A 1 400G-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,1,0,0,1,1,0,0,0,0,2155,0,0,,,,0,0,,NAN H.A 1 400G-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,NAN H.A 1 400G-PD,GERTIES-GEN GEN11324 - Hypoallergenic infant milk formula (0 - 6months),Granules & Powder,,,,,,,,,,,,,,,"""1cbc3bac16""",Tin,1,,,,,,,,,,,"""c61181b6b0""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""NAN4""",NAN4,Granules & Powder,Granules & Powder,Tin,,NAN HA 2 400G-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,1,0,0,1,1,0,0,0,0,2155,0,0,,,,0,0,,NAN HA 2 400G-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,NAN HA 2 400G-PD,GERTIES-GEN GEN11325 - Hypoallergenic infant milk formula (6 - 12months),Granules & Powder,,,,,,,,,,,,,,,"""a57faba05a""",Tin,1,,,,,,,,,,,"""15b332f59f""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""NAN9""",NAN9,Granules & Powder,Granules & Powder,Tin,,NAN 3 400 GRAMS -DS,0,,0,0,0,0,Oral,,,,,Granules & Powder,1,0,0,1,1,0,0,0,0,960,0,0,,,,0,0,,NAN 3 400 GRAMS -DS,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,NAN 3 400 GRAMS -DS,GERTIES-GEN GEN11326 - Growing-up formula milk above 1 year,Granules & Powder,,,,,,,,,,,,,,,"""5cb4cf5db3""",Tin,1,,,,,,,,,,,"""20918a0c2b""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""NEO79476""",NEO79476,Granules & Powder,Granules & Powder,Tin,,NEOCATE LCP INFANT FORMULA 400GM - PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,9450,0,0,,,,0,0,,NEOCATE LCP INFANT FORMULA 400GM - PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,NEOCATE LCP INFANT FORMULA 400GM - PD,"GERTIES-GEN GEN166792 - Amino acid-based, hypoallergenic milk",Granules & Powder,,,,,,,,,,,,,,,"""cb7e867640""",Tin,1,,,,,,,,,,,"""5594d87e63""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""NEV316882""",NEV316882,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,NEVANAC 0.1% EYE DROPS-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,2650,0,0,,,,0,0,,NEVANAC 0.1% EYE DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,NEVANAC 0.1% EYE DROPS-PD,GERTIES-GEN GEN306533 - Nepafenac,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""cd4c2206e2""",Bottle,1,,,,,,,,,,,"""a484d4143c""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""NEX23260""",NEX23260,Granules & Powder,Granules & Powder,Sachets,,NEXIUM SACHETS 10MG -PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,160,0,0,,,,0,0,,NEXIUM SACHETS 10MG -PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,NEXIUM SACHETS 10MG -PD,GERTIES-GEN GEN0310 - Esomeprazole,Granules & Powder,,,,,,,,,,,,,,,"""b7182f4ba5""",Sachets,1,,,,,,,,,,,"""faea54493b""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""NUT5""",NUT5,Granules & Powder,Granules & Powder,Tin,,COW AND GATE NUTRIPREM-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,1200,0,0,,,,0,0,,COW AND GATE NUTRIPREM-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,COW AND GATE NUTRIPREM-PD,GERTIES-GEN GEN166746 - Infant Milk Formula For Preterm+Low-Birth Weight Infants,Granules & Powder,,,,,,,,,,,,,,,"""c71ff247f8""",Tin,1,,,,,,,,,,,"""0bbb121f76""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""OCU54606""",OCU54606,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,OCULAST EYE DROP,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,400,0,0,,,,0,0,,OCULAST EYE DROP,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,OCULAST EYE DROP,GERTIES-GEN GEN0075 - Azelastine/Fluticasone,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""2e5957bcaa""",Bottle,1,,,,,,,,,,,"""3b8f5c9d73""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""OLI324840""",OLI324840,Granules & Powder,Granules & Powder,Sachets,,OLIMAG SACHETS STICKS-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,70,0,0,,,,0,0,,OLIMAG SACHETS STICKS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,OLIMAG SACHETS STICKS-PD,GERTIES-GEN GEN314373 - Magnesium/Vitamin B6,Granules & Powder,,,,,,,,,,,,,,,"""44c68d96c6""",Sachets,1,,,,,,,,,,,"""f7d1213cd3""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""OPT208323""",OPT208323,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,OPTIVE PLUS EYE DROPS 10ML-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,1,0,0,1,1,0,0,0,0,1400,0,0,,,,0,0,,OPTIVE PLUS EYE DROPS 10ML-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,OPTIVE PLUS EYE DROPS 10ML-PD,GERTIES-GEN GEN0064 - Artificial tears,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""dd5c18684f""",Bottle,1,,,,,,,,,,,"""5075132eea""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""OPT3""",OPT3,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,OPTIVE EYE DROPS-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,1300,0,0,,,,0,0,,OPTIVE EYE DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,OPTIVE EYE DROPS-PD,GERTIES-GEN GEN0064 - Artificial tears,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""4f86e4bc48""",Bottle,1,,,,,,,,,,,"""ebf0a9fd6a""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""OPT315421""",OPT315421,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,OPTIVE GEL  DROPS 10ML-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,1525,0,0,,,,0,0,,OPTIVE GEL  DROPS 10ML-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,OPTIVE GEL  DROPS 10ML-PD,GERTIES-GEN GEN305085 - Carmellose sodium/Glycerin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""8a88d4d353""",Bottle,1,,,,,,,,,,,"""be5c9ebebe""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""OPT315422""",OPT315422,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,OPTIVE FUSION 10ML-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,1525,0,0,,,,0,0,,OPTIVE FUSION 10ML-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,OPTIVE FUSION 10ML-PD,GERTIES-GEN GEN305085 - Carmellose sodium/Glycerin,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""2b3367adda""",Bottle,1,,,,,,,,,,,"""52e1a33325""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""ORS3""",ORS3,Granules & Powder,Granules & Powder,Sachets,,ORAL REHYDRATION SALTS - OUTREACH,0,,0,0,0,0,Oral,,,,,Granules & Powder,1,0,0,1,1,0,0,0,0,10,0,0,,,,0,0,,ORAL REHYDRATION SALTS - OUTREACH,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,ORAL REHYDRATION SALTS - OUTREACH,GERTIES-GEN GEN0593 - ORS,Granules & Powder,,,,,,,,,,,,,,,"""bfb39e12d2""",Sachets,1,,,,,,,,,,,"""2b54119097""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""OTO1""",OTO1,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,OTOREX EAR DROPS-PD,0,,0,0,0,0,Ear Drop,,,,,Ear Drop,0,0,0,1,1,0,0,0,0,270,0,0,,,,0,0,,OTOREX EAR DROPS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,OTOREX EAR DROPS-PD,GERTIES-GEN GEN01949 - OTOREX,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""dff9c50256""",Bottle,1,,,,,,,,,,,"""6c15e1253c""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""OTO396336""",OTO396336,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,OTOBIOTIC EAR DROPS,0,,0,0,0,0,Ear Drop,,,,,Ear Drop,0,0,0,1,1,0,0,0,0,320,0,0,,,,0,0,,OTOBIOTIC EAR DROPS,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,OTOBIOTIC EAR DROPS,"GERTIES-GEN GEN385519 - Neomycin, Beclomethasone, Clotrimazole, Lignocaine)",Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""a2de28de71""",Bottle,1,,,,,,,,,,,"""33608b838e""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PAT1""",PAT1,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,PATANOL EYE DROPS 5ML-PD,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,750,0,0,,,,0,0,,PATANOL EYE DROPS 5ML-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PATANOL EYE DROPS 5ML-PD,GERTIES-GEN GEN0589 - Olopatadine,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""53b1470fa6""",Bottle,1,,,,,,,,,,,"""a7325bacff""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PEC199224""",PEC199224,Granules & Powder,Granules & Powder,Sachets,,PECOL POWDER SATCHETS 137.15G,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,1200,0,0,,,,0,0,,PECOL POWDER SATCHETS 137.15G,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PECOL POWDER SATCHETS 137.15G,GERTIES-GEN GEN189371 - Polyethylene Glycol with Electrolytes,Granules & Powder,,,,,,,,,,,,,,,"""75f6ce294a""",Sachets,1,,,,,,,,,,,"""d80b36912a""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PED1""",PED1,Granules & Powder,Granules & Powder,Tin,,PEDIASURE MILK 400G -PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,2100,0,0,,,,0,0,,PEDIASURE MILK 400G -PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PEDIASURE MILK 400G -PD,GERTIES-GEN GEN11312 - PEDISURE,Granules & Powder,,,,,,,,,,,,,,,"""1cad987b7a""",Tin,1,,,,,,,,,,,"""15515379d6""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PED2""",PED2,Granules & Powder,Granules & Powder,Sachets,,PEDITRAL SATCHETS-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,90,0,0,,,,0,0,,PEDITRAL SATCHETS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PEDITRAL SATCHETS-PD,GERTIES-GEN GEN0593 - ORS,Granules & Powder,,,,,,,,,,,,,,,"""beee892ca6""",Sachets,1,,,,,,,,,,,"""a922b96813""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PED331730""",PED331730,Granules & Powder,Granules & Powder,Tin,,PEDIA GOLD 400G (CHOCOLATE),0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,2500,0,0,,,,0,0,,PEDIA GOLD 400G (CHOCOLATE),0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PEDIA GOLD 400G (CHOCOLATE),GERTIES-GEN GEN321205 - Pedia Gold,Granules & Powder,,,,,,,,,,,,,,,"""117c6c1b81""",Tin,1,,,,,,,,,,,"""0466849aab""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PED332778""",PED332778,Granules & Powder,Granules & Powder,Tin,,PEDIA GOLD PLUS 400G(VANILLA),0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,2600,0,0,,,,0,0,,PEDIA GOLD PLUS 400G(VANILLA),0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PEDIA GOLD PLUS 400G(VANILLA),GERTIES-GEN GEN322253 - Pedia Gold Plus,Granules & Powder,,,,,,,,,,,,,,,"""bfcde25aa5""",Tin,1,,,,,,,,,,,"""874779e868""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PEG1""",PEG1,Granules & Powder,Granules & Powder,Sachets,,PEGLEC POWDER SACHETS 137.15G,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,1500,0,0,,,,0,0,,PEGLEC POWDER SACHETS 137.15G,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PEGLEC POWDER SACHETS 137.15G,GERTIES-GEN GEN189371 - Polyethylene Glycol with Electrolytes,Granules & Powder,,,,,,,,,,,,,,,"""ab21df7ecd""",Sachets,1,,,,,,,,,,,"""60e0ea0219""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PEP1""",PEP1,Granules & Powder,Granules & Powder,Tin,,PEPTAMEN JUNIOR MILK-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,3800,0,0,,,,0,0,,PEPTAMEN JUNIOR MILK-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PEPTAMEN JUNIOR MILK-PD,GERTIES-GEN GEN0577 - Nutritional formulation,Granules & Powder,,,,,,,,,,,,,,,"""b234208f95""",Tin,1,,,,,,,,,,,"""86d3ddc31d""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PHE404971""",PHE404971,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,PHENYLEPHRINE 2.5% (MINIMS) EYE DROP,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,230,0,0,,,,0,0,,PHENYLEPHRINE 2.5% (MINIMS) EYE DROP,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PHENYLEPHRINE 2.5% (MINIMS) EYE DROP,GERTIES-GEN GEN194698 - Phenylephrine,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""daa0bdf4bc""",Bottle,1,,,,,,,,,,,"""ee3bdfccfa""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PIC1""",PIC1,Granules & Powder,Granules & Powder,Sachets,,PICOLAX SATCHETS-PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,0,0,0,1,1,0,0,0,0,930,0,0,,,,0,0,,PICOLAX SATCHETS-PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PICOLAX SATCHETS-PD,GERTIES-GEN GEN0728 - Sodium picosulphate,Granules & Powder,,,,,,,,,,,,,,,"""50273ceb4d""",Sachets,1,,,,,,,,,,,"""b7b18417f0""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""POL397998""",POL397998,Ear and Eye Drops and Ointment,Ear and Eye Drops and Ointment,Bottle,,POLYTROL DROPS,0,,0,0,0,0,Eye Drop,,,,,Eye Drop,0,0,0,1,1,0,0,0,0,210,0,0,,,,0,0,,POLYTROL DROPS,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,POLYTROL DROPS,GERTIES-GEN GEN241108 - Dexamethasone + Neomycin + Polymixin B,Ear and Eye Drops and Ointment,,,,,,,,,,,,,,,"""647c5cf04e""",Bottle,1,,,,,,,,,,,"""4a3070684d""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
"""PRE1""",PRE1,Granules & Powder,Granules & Powder,Tin,,PRE-NAN MILK 400G - PD,0,,0,0,0,0,Oral,,,,,Granules & Powder,1,0,0,1,1,0,0,0,0,1390,0,0,,,,0,0,,PRE-NAN MILK 400G - PD,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,PRE-NAN MILK 400G - PD,GERTIES-GEN GEN166746 - Infant Milk Formula For Preterm+Low-Birth Weight Infants,Granules & Powder,,,,,,,,,,,,,,,"""d6b1b38fa7""",Tin,1,,,,,,,,,,,"""4626da689c""",Gertrudes Childrens Hospital,Muthaiga Pharmacy - GCH,Standard Selling,,Main - GCH,,4002 - Drug Income - GCH,Main - GCH,5002 - COGS Drugs Sales - GCH,,,,,,,,,,,,,,,,
