ID,Item Code,Item Group,Short Name,Default Unit of Measure,Variant Of,Item Name,Display Name,Generic Drug,Product Preparation,HSN/SAC,Is Nil Rated or Exempted,Is Non GST,Requires Sample,Is Item from Hub,Product Route,Classification,Sub Classification,Vaccine Type,Dosage,Sub Preparation Type,Additional Label Info,Disabled,Allow Alternative Item,Maintain Stock,Include Item In Manufacturing,Is Consignment,Is CSSD Package,Opening Stock,Valuation Rate,Standard Selling Rate,Is Fixed Asset,Auto Create Assets on Purchase,Asset Category,Item Barcode,Asset Naming Series,Over Delivery/Receipt Allowance (%),Over Billing Allowance (%),Brand,Description,Shelf Life In Days,End of Life,Default Material Request Type,Valuation Method,Warranty Period (in days),Weight Per Unit,Weight UOM,Has Batch No,Automatically Create New Batch,Batch Number Series,Has Expiry Date,Retain Sample,Max Sample Quantity,Has Serial No,Serial Number Series,Has Variants,Variant Based On,Is Purchase Item,Default Purchase Unit of Measure,Minimum Order Qty,Safety Stock,Lead Time in days,Last Purchase Rate,Is Customer Provided Item,Customer,Delivered by Supplier (Drop Ship),Country of Origin,Customs Tariff Number,Default Sales Unit of Measure,Is Sales Item,Grant Commission,Max Discount (%),Deferred Revenue Account,Enable Deferred Revenue,No of Months,Deferred Expense Account,Enable Deferred Expense,No of Months,Quality Inspection Template,Inspection Required before Purchase,Inspection Required before Delivery,Default BOM,Supply Raw Materials for Purchase,Default Item Manufacturer,Default Manufacturer Part No,Publish in Hub,Hub Category to Publish,Hub Warehouse,Synced With Hub,Emergency Medication,Published in Website,,ID,Alergy,,ID,Barcode Type,,ID,Request for,Re-order Level,Material Request Type,Check in (group),Re-order Qty,,ID,UOM,Conversion Factor,,ID,Attribute,Variant Of,Attribute Value,Numeric Values,From Range,Increment,To Range,,ID,Company,Default Warehouse,Default Price List,Default Discount Account,Default Buying Cost Center,Default Supplier,Default Expense Account,Default Selling Cost Center,Default Income Account,,ID,Supplier,Supplier Part Number,,ID,Ref Code,Customer Name,Customer Group,,ID,Item Tax Template,Tax Category,Valid From,Minimum Net Rate,Maximum Net Rate
"""CAN49427""",CAN49427,Surgical,SURSUP,Unit,,"CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 20 MM, STAINLESS STEEL","CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 20 MM, STAINLESS STEEL",,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1045,0,0,,,,0,0,,"CANCELLOUS BONE SCREW Ř 4.0 MM, FULLY THREADED, LENGTH 20 MM, STAINLESS STEEL",0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""37bd34ec76""",Unit,1,,,,,,,,,,,"""bd5876f69c""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN49428""",CAN49428,Surgical,SURSUP,Unit,,"CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 22 MM, STAINLESS STEEL","CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 22 MM, STAINLESS STEEL",,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1590,0,0,,,,0,0,,"CANCELLOUS BONE SCREW Ř 4.0 MM, FULLY THREADED, LENGTH 22 MM, STAINLESS STEEL",0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""11df7b1cd7""",Unit,1,,,,,,,,,,,"""2cee015f94""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN49429""",CAN49429,Surgical,SURSUP,Unit,,"CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 24 MM, STAINLESS STEEL","CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 24 MM, STAINLESS STEEL",,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1590,0,0,,,,0,0,,"CANCELLOUS BONE SCREW Ř 4.0 MM, FULLY THREADED, LENGTH 24 MM, STAINLESS STEEL",0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""89a74594e4""",Unit,1,,,,,,,,,,,"""0958ce231e""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN49430""",CAN49430,Surgical,SURSUP,Unit,,"CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 26 MM, STAINLESS STEEL","CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 26 MM, STAINLESS STEEL",,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1590,0,0,,,,0,0,,"CANCELLOUS BONE SCREW Ř 4.0 MM, FULLY THREADED, LENGTH 26 MM, STAINLESS STEEL",0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""ec651c24ed""",Unit,1,,,,,,,,,,,"""92db611a48""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN49431""",CAN49431,Surgical,SURSUP,Unit,,"CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 28 MM, STAINLESS STEEL","CANCELLOUS BONE SCREW Å˜ 4.0 MM, FULLY THREADED, LENGTH 28 MM, STAINLESS STEEL",,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1590,0,0,,,,0,0,,"CANCELLOUS BONE SCREW Ř 4.0 MM, FULLY THREADED, LENGTH 28 MM, STAINLESS STEEL",0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""d8ec76f8a0""",Unit,1,,,,,,,,,,,"""cbc90e3272""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN55011""",CAN55011,Surgical,SURSUP,Unit,,CANCELLOUS SCREW FULL THREND 4.0 CH 16MM,CANCELLOUS SCREW FULL THREND 4.0 CH 16MM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,4800,0,0,,,,0,0,,CANCELLOUS SCREW FULL THREND 4.0 CH 16MM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""d96430bca2""",Unit,1,,,,,,,,,,,"""17caf6dc90""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN55012""",CAN55012,Surgical,SURSUP,Unit,,CANCELLOUS SCREW FULL THREND 4.0 CH 18MM,CANCELLOUS SCREW FULL THREND 4.0 CH 18MM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,4800,0,0,,,,0,0,,CANCELLOUS SCREW FULL THREND 4.0 CH 18MM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""7c067f45f1""",Unit,1,,,,,,,,,,,"""328dd6ac44""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN55013""",CAN55013,Surgical,SURSUP,Unit,,CANCELLOUS SCREW FULL THREND 4.0 CH 20MM,CANCELLOUS SCREW FULL THREND 4.0 CH 20MM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,4800,0,0,,,,0,0,,CANCELLOUS SCREW FULL THREND 4.0 CH 20MM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""3a2b08b6e6""",Unit,1,,,,,,,,,,,"""61257470d6""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN55014""",CAN55014,Surgical,SURSUP,Unit,,CANCELLOUS SCREW FULL THREND 4.0 CH 22MM,CANCELLOUS SCREW FULL THREND 4.0 CH 22MM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,4800,0,0,,,,0,0,,CANCELLOUS SCREW FULL THREND 4.0 CH 22MM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""04176c2cfa""",Unit,1,,,,,,,,,,,"""40718eb948""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN55015""",CAN55015,Surgical,SURSUP,Unit,,CANCELLOUS SCREW FULL THREND 4.0 CH 24MM,CANCELLOUS SCREW FULL THREND 4.0 CH 24MM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,4800,0,0,,,,0,0,,CANCELLOUS SCREW FULL THREND 4.0 CH 24MM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""bb4e946a0e""",Unit,1,,,,,,,,,,,"""c4e7b2e7b9""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN55017""",CAN55017,Surgical,SURSUP,Unit,,CANCELLOUS SCREW 1/2 THREND 4.0 CH 40/14MM,CANCELLOUS SCREW 1/2 THREND 4.0 CH 40/14MM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,3800,0,0,,,,0,0,,CANCELLOUS SCREW 1/2 THREND 4.0 CH 40/14MM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""7f26023f73""",Unit,1,,,,,,,,,,,"""6b4ac36a49""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN55018""",CAN55018,Surgical,SURSUP,Unit,,CANCELLOUS SCREW 1/2 THREND 4.0 CH 45/15MM,CANCELLOUS SCREW 1/2 THREND 4.0 CH 45/15MM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,3800,0,0,,,,0,0,,CANCELLOUS SCREW 1/2 THREND 4.0 CH 45/15MM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""9f4dff06f3""",Unit,1,,,,,,,,,,,"""6ebbad9cf8""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN55019""",CAN55019,Surgical,SURSUP,Unit,,CANCELLOUS SCREW 1/2 THREND 4.0 CH 50/15MM,CANCELLOUS SCREW 1/2 THREND 4.0 CH 50/15MM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,3800,0,0,,,,0,0,,CANCELLOUS SCREW 1/2 THREND 4.0 CH 50/15MM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""28d74eed9a""",Unit,1,,,,,,,,,,,"""c79caef151""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN63537""",CAN63537,Surgical,SURSUP,Unit,,CANISTER OPSITE INCISE PACK 56*84CM,CANISTER OPSITE INCISE PACK 56*84CM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1850,0,0,,,,0,0,,CANISTER OPSITE INCISE PACK 56*84CM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""85069015e6""",Unit,1,,,,,,,,,,,"""cd1389ecab""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN63538""",CAN63538,Surgical,SURSUP,Unit,,CANISTER RENASYS DRESSING KIT - THEATRE,CANISTER RENASYS DRESSING KIT - THEATRE,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,14400,0,0,,,,0,0,,CANISTER RENASYS DRESSING KIT - THEATRE,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""1948662627""",Unit,1,,,,,,,,,,,"""b9a3ca78a7""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAN63539""",CAN63539,Surgical,SURSUP,Unit,,CANISTER SEALED EZCARE 800ML - THEATRE,CANISTER SEALED EZCARE 800ML - THEATRE,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,9375,0,0,,,,0,0,,CANISTER SEALED EZCARE 800ML - THEATRE,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""ff170b797c""",Unit,1,,,,,,,,,,,"""66813abc5c""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAP51779""",CAP51779,Surgical,SURSUP,Unit,,CAPNOLINE PAEDIATRIC 989803177971 - DS,CAPNOLINE PAEDIATRIC 989803177971 - DS,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,7500,0,0,,,,0,0,,CAPNOLINE PAEDIATRIC 989803177971 - DS,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""0ed52b8986""",Unit,1,,,,,,,,,,,"""054053668f""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAP51780""",CAP51780,Surgical,SURSUP,Unit,,CAPNOLINE NEONATAL 989803178001 - DS,CAPNOLINE NEONATAL 989803178001 - DS,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,7110,0,0,,,,0,0,,CAPNOLINE NEONATAL 989803178001 - DS,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""b1a1381bde""",Unit,1,,,,,,,,,,,"""b8d085c9b1""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAP51781""",CAP51781,Surgical,SURSUP,Unit,,CAPNOLINE M4681A PAEDIATRIC 10-20KG - DS,CAPNOLINE M4681A PAEDIATRIC 10-20KG - DS,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,2525,0,0,,,,0,0,,CAPNOLINE M4681A PAEDIATRIC 10-20KG - DS,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""cb486819d4""",Unit,1,,,,,,,,,,,"""f4f52071ee""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAR374472""",CAR374472,Surgical,SURSUP,Unit,,CARDIOPLEGIA DELIVERY PACK,CARDIOPLEGIA DELIVERY PACK,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,22000,0,0,,,,0,0,,CARDIOPLEGIA DELIVERY PACK,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""d1004df023""",Unit,1,,,,,,,,,,,"""f40e7f2f64""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAR44016""",CAR44016,Surgical,SURSUP,Unit,,CARBIDE BURS-DENTAL,CARBIDE BURS-DENTAL,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,256.5,0,0,,,,0,0,,CARBIDE BURS-DENTAL,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""39bd0e304e""",Unit,1,,,,,,,,,,,"""fcf5ec1c89""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAR44020""",CAR44020,Surgical,SURSUP,Unit,,CARVERS-DENTAL,CARVERS-DENTAL,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1180,0,0,,,,0,0,,CARVERS-DENTAL,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""b42db0ada8""",Unit,1,,,,,,,,,,,"""6a3532132a""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAS30087""",CAS30087,Surgical,SURSUP,Unit,,LEG CAST PROTECTOR -SHORT,LEG CAST PROTECTOR -SHORT,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1530,0,0,,,,0,0,,LEG CAST PROTECTOR -SHORT,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""fc40ca4c12""",Unit,1,,,,,,,,,,,"""c767e3db06""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAS63638""",CAS63638,Surgical,SURSUP,Unit,,CAST BOOT - SMALL,CAST BOOT - SMALL,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,2060,0,0,,,,0,0,,CAST BOOT - SMALL,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""30540241cb""",Unit,1,,,,,,,,,,,"""f3b8629c54""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAS63639""",CAS63639,Surgical,SURSUP,Unit,,CAST BOOT - MEDIUM,CAST BOOT - MEDIUM,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,2060,0,0,,,,0,0,,CAST BOOT - MEDIUM,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""caef8af7ff""",Unit,1,,,,,,,,,,,"""332ca30011""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAS63640""",CAS63640,Surgical,SURSUP,Unit,,CAST BOOT - LARGE,CAST BOOT - LARGE,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,2060,0,0,,,,0,0,,CAST BOOT - LARGE,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""8e79a6c65c""",Unit,1,,,,,,,,,,,"""5cd00d03c5""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAT30271""",CAT30271,Surgical,SURSUP,Unit,,CATHETER ADAPTER STAY SAFE -DS,CATHETER ADAPTER STAY SAFE -DS,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1755,0,0,,,,0,0,,CATHETER ADAPTER STAY SAFE -DS,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""28d8ac5ffd""",Unit,1,,,,,,,,,,,"""c49d2ebb09""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAT331316""",CAT331316,Surgical,SURSUP,Unit,,CATHETER MOUNT ADULT SIZE,CATHETER MOUNT ADULT SIZE,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,280,0,0,,,,0,0,,CATHETER MOUNT ADULT SIZE,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""9b84aadaae""",Unit,1,,,,,,,,,,,"""2ed3bb3941""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAT42868""",CAT42868,Surgical,SURSUP,Unit,,CATHETER MOUNT-PAED,CATHETER MOUNT-PAED,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,230,0,0,,,,0,0,,CATHETER MOUNT-PAED,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""845810bb8a""",Unit,1,,,,,,,,,,,"""095d00af56""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAU324470""",CAU324470,Surgical,SURSUP,Unit,,CAUSTIC APPLICATOR (SILVER NITRATE 95%W/W),CAUSTIC APPLICATOR (SILVER NITRATE 95%W/W),,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,410,0,0,,,,0,0,,CAUSTIC APPLICATOR (SILVER NITRATE 95%W/W),0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""9cd9416a69""",Unit,1,,,,,,,,,,,"""e04279a295""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
"""CAV44022""",CAV44022,Surgical,SURSUP,Unit,,CAVIT-TEMPORARYFILLING MATERIAL-DENTAL,CAVIT-TEMPORARYFILLING MATERIAL-DENTAL,,,,1,0,0,0,,,,,,,,0,0,1,1,0,0,0,0,1350,0,0,,,,0,0,,CAVIT-TEMPORARYFILLING MATERIAL-DENTAL,0,31-12-2099,Purchase,,,0,,0,0,,0,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""914b71ceab""",Unit,1,,,,,,,,,,,"""96f3844cc0""",Gertrudes Children Hospital,Stores - GCH,Standard Selling,,,,5003 - COGS Surgical Sales - GCH,Main - GCH,4004 - Surgical Income - GCH,,,,,,,,,,,,,,,,
